criterion,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,mean_test_score,std_test_score,rank_test_score
gini,1,,5,100,5,0.6857142857142857,0.09331389496316866,1481
gini,1,,5,100,10,0.6714285714285715,0.0920908552657796,2161
gini,1,,5,100,25,0.6904761904761905,0.10858813572372744,1246
gini,1,,5,100,50,0.680952380952381,0.09828460685976331,1729
gini,1,,5,100,75,0.6904761904761905,0.10213147899774863,1246
gini,1,,5,100,100,0.6761904761904762,0.09594972228385658,1988
gini,1,,10,2,1,0.6333333333333334,0.11818736805705575,2826
gini,1,,10,2,5,0.6857142857142857,0.09331389496316866,1481
gini,1,,10,2,10,0.6714285714285715,0.0920908552657796,2161
gini,1,,10,2,25,0.6904761904761905,0.10858813572372744,1246
gini,1,,10,2,50,0.680952380952381,0.09828460685976331,1729
gini,1,,10,2,75,0.6904761904761905,0.10213147899774863,1246
gini,1,,10,2,100,0.680952380952381,0.09712418121129111,1729
gini,1,,10,5,1,0.6333333333333334,0.11818736805705575,2826
gini,1,,10,5,5,0.6857142857142857,0.09331389496316866,1481
gini,1,,10,5,10,0.6714285714285715,0.0920908552657796,2161
gini,1,,10,5,25,0.6904761904761905,0.10858813572372744,1246
gini,1,,10,5,50,0.680952380952381,0.09828460685976331,1729
gini,1,,10,5,75,0.6904761904761905,0.10213147899774863,1246
gini,1,,10,5,100,0.680952380952381,0.09712418121129111,1729
gini,1,,10,10,1,0.6333333333333334,0.11818736805705575,2826
gini,1,,10,10,5,0.6857142857142857,0.09331389496316866,1481
gini,1,,10,10,10,0.6714285714285715,0.0920908552657796,2161
gini,1,,10,10,25,0.6904761904761905,0.10858813572372744,1246
gini,1,,10,10,50,0.680952380952381,0.09828460685976331,1729
gini,1,,10,10,75,0.6904761904761905,0.10213147899774863,1246
gini,1,,10,10,100,0.680952380952381,0.09712418121129111,1729
gini,1,,10,100,1,0.6333333333333334,0.11818736805705575,2826
gini,1,,10,100,5,0.6857142857142857,0.09331389496316866,1481
gini,1,,10,100,10,0.6714285714285715,0.0920908552657796,2161
gini,1,,10,100,25,0.6904761904761905,0.10858813572372744,1246
gini,1,,10,100,50,0.680952380952381,0.09828460685976331,1729
gini,1,,10,100,75,0.6904761904761905,0.10213147899774863,1246
gini,1,,10,100,100,0.6761904761904762,0.09594972228385658,1988
gini,1,,50,2,1,0.6047619047619047,0.13265131692556306,3041
gini,1,,50,2,5,0.680952380952381,0.06998542122237651,1729
gini,1,,50,2,10,0.6619047619047619,0.08702698515474791,2438
gini,1,,50,2,25,0.6666666666666666,0.0865042958313569,2311
gini,1,,50,2,50,0.6285714285714286,0.11527350892295432,2875
gini,1,,50,2,75,0.6190476190476191,0.07824607964359516,2913
gini,1,,50,2,100,0.6142857142857143,0.07438333024673005,2952
gini,1,,50,5,1,0.6047619047619047,0.13265131692556306,3041
gini,1,,50,5,5,0.680952380952381,0.06998542122237651,1729
gini,1,,50,5,10,0.6619047619047619,0.08702698515474791,2438
gini,1,,50,5,25,0.6666666666666666,0.0865042958313569,2311
gini,1,,50,5,50,0.6285714285714286,0.11527350892295432,2875
gini,1,,50,5,75,0.6190476190476191,0.07824607964359516,2913
gini,1,,50,5,100,0.6142857142857143,0.07438333024673005,2952
gini,1,,50,10,1,0.6047619047619047,0.13265131692556306,3041
gini,1,,50,10,5,0.680952380952381,0.06998542122237651,1729
gini,1,,50,10,10,0.6619047619047619,0.08702698515474791,2438
gini,1,,50,10,25,0.6666666666666666,0.0865042958313569,2311
gini,1,,50,10,50,0.6285714285714286,0.11527350892295432,2875
gini,1,,50,10,75,0.6190476190476191,0.07824607964359516,2913
gini,1,,50,10,100,0.6142857142857143,0.07438333024673005,2952
gini,1,,50,100,1,0.6047619047619047,0.13265131692556306,3041
gini,1,,50,100,5,0.680952380952381,0.06998542122237651,1729
gini,1,,50,100,10,0.6619047619047619,0.08702698515474791,2438
gini,1,,50,100,25,0.6666666666666666,0.0865042958313569,2311
gini,1,,50,100,50,0.6285714285714286,0.11527350892295432,2875
gini,1,,50,100,75,0.6190476190476191,0.07824607964359516,2913
gini,1,,50,100,100,0.6142857142857143,0.07438333024673005,2952
gini,1,,100,2,1,0.5,0.0,3297
gini,1,,100,2,5,0.5,0.0,3297
gini,1,,100,2,10,0.5,0.0,3297
gini,1,,100,2,25,0.5,0.0,3297
gini,1,,100,2,50,0.5,0.0,3297
gini,1,,100,2,75,0.5,0.0,3297
gini,1,,100,2,100,0.5,0.0,3297
gini,1,,100,5,1,0.5,0.0,3297
gini,1,,100,5,5,0.5,0.0,3297
gini,1,,100,5,10,0.5,0.0,3297
gini,1,,100,5,25,0.5,0.0,3297
gini,1,,100,5,50,0.5,0.0,3297
gini,1,,100,5,75,0.5,0.0,3297
gini,1,,100,5,100,0.5,0.0,3297
gini,1,,100,10,1,0.5,0.0,3297
gini,1,,100,10,5,0.5,0.0,3297
gini,1,,100,10,10,0.5,0.0,3297
gini,1,,100,10,25,0.5,0.0,3297
gini,1,,100,10,50,0.5,0.0,3297
gini,1,,100,10,75,0.5,0.0,3297
gini,1,,100,10,100,0.5,0.0,3297
gini,1,,100,100,1,0.5,0.0,3297
gini,1,,100,100,5,0.5,0.0,3297
gini,1,,100,100,10,0.5,0.0,3297
gini,1,,100,100,25,0.5,0.0,3297
gini,1,,100,100,50,0.5,0.0,3297
gini,1,,100,100,75,0.5,0.0,3297
gini,1,,100,100,100,0.5,0.0,3297
gini,10,sqrt,1,2,1,0.580952380952381,0.0761904761904762,3111
gini,10,sqrt,1,2,5,0.6904761904761905,0.07063046178186347,1246
gini,10,sqrt,1,2,10,0.6904761904761905,0.07377111135633174,1246
gini,10,sqrt,1,2,25,0.7047619047619047,0.09355658430661189,643
gini,10,sqrt,1,2,50,0.7095238095238094,0.09689042833036095,414
gini,10,sqrt,1,2,75,0.719047619047619,0.08164965809277255,70
gini,10,sqrt,1,2,100,0.7047619047619047,0.061352851079643465,643
gini,10,sqrt,1,5,1,0.6047619047619047,0.05553287518900286,3041
gini,10,sqrt,1,5,5,0.6428571428571429,0.09874495882537009,2797
gini,10,sqrt,1,5,10,0.6619047619047619,0.10146321786982147,2438
gini,10,sqrt,1,5,25,0.6952380952380952,0.0788235493202231,1065
gini,10,sqrt,1,5,50,0.6904761904761905,0.08247860988423225,1246
gini,10,sqrt,1,5,75,0.6761904761904762,0.07468755781599107,1988
gini,10,sqrt,1,5,100,0.7047619047619047,0.09355658430661189,643
gini,10,sqrt,1,10,1,0.6095238095238095,0.0649437223665993,3012
gini,10,sqrt,1,10,5,0.6714285714285715,0.04616837959444124,2161
gini,10,sqrt,1,10,10,0.6666666666666666,0.0878051853075513,2311
gini,10,sqrt,1,10,25,0.6761904761904762,0.09594972228385659,1988
gini,10,sqrt,1,10,50,0.6761904761904762,0.09712418121129116,1988
gini,10,sqrt,1,10,75,0.6952380952380952,0.06966066113489426,1065
gini,10,sqrt,1,10,100,0.6619047619047619,0.08702698515474791,2438
gini,10,sqrt,1,100,1,0.5095238095238095,0.03563483225498992,3185
gini,10,sqrt,1,100,5,0.6857142857142857,0.06966066113489425,1481
gini,10,sqrt,1,100,10,0.6857142857142857,0.1014632178698215,1481
gini,10,sqrt,1,100,25,0.7047619047619048,0.08329931278350429,555
gini,10,sqrt,1,100,50,0.7047619047619048,0.08329931278350429,555
gini,10,sqrt,1,100,75,0.7047619047619047,0.08053111678708459,643
gini,10,sqrt,1,100,100,0.7095238095238094,0.08302664654363187,414
gini,10,sqrt,2,2,1,0.6142857142857142,0.06632565846278153,3008
gini,10,sqrt,2,2,5,0.6761904761904761,0.12103109549656034,2159
gini,10,sqrt,2,2,10,0.6666666666666666,0.08908708063747478,2311
gini,10,sqrt,2,2,25,0.7095238095238094,0.07882354932022305,414
gini,10,sqrt,2,2,50,0.7,0.08192690730516787,884
gini,10,sqrt,2,2,75,0.7,0.06317380553057904,884
gini,10,sqrt,2,2,100,0.6952380952380952,0.07284313590846837,1065
gini,10,sqrt,2,5,1,0.6047619047619047,0.07766431633476235,3041
gini,10,sqrt,2,5,5,0.6476190476190476,0.11004019055515565,2657
gini,10,sqrt,2,5,10,0.6857142857142857,0.08438116736509216,1481
gini,10,sqrt,2,5,25,0.6857142857142857,0.0788235493202231,1481
gini,10,sqrt,2,5,50,0.6952380952380952,0.07737179432986628,1065
gini,10,sqrt,2,5,75,0.7047619047619047,0.0832993127835043,643
gini,10,sqrt,2,5,100,0.6857142857142857,0.08702698515474792,1481
gini,10,sqrt,2,10,1,0.6,0.06801360408136047,3089
gini,10,sqrt,2,10,5,0.6523809523809524,0.06998542122237648,2646
gini,10,sqrt,2,10,10,0.6666666666666667,0.07377111135633174,2283
gini,10,sqrt,2,10,25,0.6761904761904762,0.07468755781599107,1988
gini,10,sqrt,2,10,50,0.680952380952381,0.0832993127835043,1729
gini,10,sqrt,2,10,75,0.6714285714285715,0.06966066113489425,2161
gini,10,sqrt,2,10,100,0.6761904761904762,0.07315376902732008,1988
gini,10,sqrt,2,100,1,0.5095238095238095,0.03563483225498992,3185
gini,10,sqrt,2,100,5,0.6857142857142857,0.06966066113489425,1481
gini,10,sqrt,2,100,10,0.6857142857142857,0.1014632178698215,1481
gini,10,sqrt,2,100,25,0.7047619047619048,0.08329931278350429,555
gini,10,sqrt,2,100,50,0.7047619047619048,0.08329931278350429,555
gini,10,sqrt,2,100,75,0.7047619047619047,0.08053111678708459,643
gini,10,sqrt,2,100,100,0.7095238095238094,0.08302664654363187,414
gini,10,sqrt,5,2,1,0.6142857142857143,0.09920317455237931,2952
gini,10,sqrt,5,2,5,0.7,0.08329931278350426,884
gini,10,sqrt,5,2,10,0.6666666666666667,0.06734350297014736,2283
gini,10,sqrt,5,2,25,0.680952380952381,0.07911070345636263,1729
gini,10,sqrt,5,2,50,0.6952380952380952,0.057142857142857134,1065
gini,10,sqrt,5,2,75,0.7,0.07766431633476234,884
gini,10,sqrt,5,2,100,0.6904761904761905,0.06563832739090582,1246
gini,10,sqrt,5,5,1,0.6142857142857143,0.09920317455237931,2952
gini,10,sqrt,5,5,5,0.7,0.08329931278350426,884
gini,10,sqrt,5,5,10,0.6666666666666667,0.06734350297014736,2283
gini,10,sqrt,5,5,25,0.680952380952381,0.07911070345636263,1729
gini,10,sqrt,5,5,50,0.6952380952380952,0.057142857142857134,1065
gini,10,sqrt,5,5,75,0.7,0.07766431633476234,884
gini,10,sqrt,5,5,100,0.6904761904761905,0.06563832739090582,1246
gini,10,sqrt,5,10,1,0.6142857142857143,0.09920317455237931,2952
gini,10,sqrt,5,10,5,0.7,0.08329931278350426,884
gini,10,sqrt,5,10,10,0.6666666666666667,0.06734350297014736,2283
gini,10,sqrt,5,10,25,0.680952380952381,0.07911070345636263,1729
gini,10,sqrt,5,10,50,0.6952380952380952,0.057142857142857134,1065
gini,10,sqrt,5,10,75,0.7,0.07766431633476234,884
gini,10,sqrt,5,10,100,0.6904761904761905,0.06563832739090582,1246
gini,10,sqrt,5,100,1,0.5095238095238095,0.03563483225498992,3185
gini,10,sqrt,5,100,5,0.6857142857142857,0.06966066113489425,1481
gini,10,sqrt,5,100,10,0.6857142857142857,0.1014632178698215,1481
gini,10,sqrt,5,100,25,0.7047619047619048,0.08329931278350429,555
gini,10,sqrt,5,100,50,0.7047619047619048,0.08329931278350429,555
gini,10,sqrt,5,100,75,0.6952380952380952,0.08164965809277261,1065
gini,10,sqrt,5,100,100,0.7047619047619047,0.08597842897746565,643
gini,10,sqrt,10,2,1,0.5714285714285715,0.07377111135633176,3121
gini,10,sqrt,10,2,5,0.680952380952381,0.0982846068597633,1729
gini,10,sqrt,10,2,10,0.6904761904761905,0.08518354199999198,1246
gini,10,sqrt,10,2,25,0.7047619047619047,0.07911070345636263,643
gini,10,sqrt,10,2,50,0.7047619047619047,0.07766431633476233,643
gini,10,sqrt,10,2,75,0.6952380952380952,0.07882354932022308,1065
gini,10,sqrt,10,2,100,0.6857142857142857,0.07589227357385346,1481
gini,10,sqrt,10,5,1,0.5714285714285715,0.07377111135633176,3121
gini,10,sqrt,10,5,5,0.680952380952381,0.0982846068597633,1729
gini,10,sqrt,10,5,10,0.6904761904761905,0.08518354199999198,1246
gini,10,sqrt,10,5,25,0.7047619047619047,0.07911070345636263,643
gini,10,sqrt,10,5,50,0.7047619047619047,0.07766431633476233,643
gini,10,sqrt,10,5,75,0.6952380952380952,0.07882354932022308,1065
gini,10,sqrt,10,5,100,0.6857142857142857,0.07589227357385346,1481
gini,10,sqrt,10,10,1,0.5714285714285715,0.07377111135633176,3121
gini,10,sqrt,10,10,5,0.680952380952381,0.0982846068597633,1729
gini,10,sqrt,10,10,10,0.6904761904761905,0.08518354199999198,1246
gini,10,sqrt,10,10,25,0.7047619047619047,0.07911070345636263,643
gini,10,sqrt,10,10,50,0.7047619047619047,0.07766431633476233,643
gini,10,sqrt,10,10,75,0.6952380952380952,0.07882354932022308,1065
gini,10,sqrt,10,10,100,0.6857142857142857,0.07589227357385346,1481
gini,10,sqrt,10,100,1,0.5095238095238095,0.03563483225498992,3185
gini,10,sqrt,10,100,5,0.6761904761904762,0.07766431633476234,1988
gini,10,sqrt,10,100,10,0.6714285714285715,0.09331389496316869,2161
gini,10,sqrt,10,100,25,0.7,0.08857654875113463,884
gini,10,sqrt,10,100,50,0.7095238095238096,0.08702698515474794,278
gini,10,sqrt,10,100,75,0.7,0.08464947064110084,884
gini,10,sqrt,10,100,100,0.6904761904761905,0.07968190728895959,1246
gini,10,sqrt,50,2,1,0.49523809523809526,0.04364357804719846,3969
gini,10,sqrt,50,2,5,0.680952380952381,0.061352851079643445,1729
gini,10,sqrt,50,2,10,0.6619047619047619,0.07882354932022308,2438
gini,10,sqrt,50,2,25,0.6571428571428571,0.08857654875113463,2566
gini,10,sqrt,50,2,50,0.6476190476190476,0.04616837959444123,2657
gini,10,sqrt,50,2,75,0.6476190476190476,0.04616837959444123,2657
gini,10,sqrt,50,2,100,0.6666666666666666,0.0656383273909058,2311
gini,10,sqrt,50,5,1,0.49523809523809526,0.04364357804719846,3969
gini,10,sqrt,50,5,5,0.680952380952381,0.061352851079643445,1729
gini,10,sqrt,50,5,10,0.6619047619047619,0.07882354932022308,2438
gini,10,sqrt,50,5,25,0.6571428571428571,0.08857654875113463,2566
gini,10,sqrt,50,5,50,0.6476190476190476,0.04616837959444123,2657
gini,10,sqrt,50,5,75,0.6476190476190476,0.04616837959444123,2657
gini,10,sqrt,50,5,100,0.6666666666666666,0.0656383273909058,2311
gini,10,sqrt,50,10,1,0.49523809523809526,0.04364357804719846,3969
gini,10,sqrt,50,10,5,0.680952380952381,0.061352851079643445,1729
gini,10,sqrt,50,10,10,0.6619047619047619,0.07882354932022308,2438
gini,10,sqrt,50,10,25,0.6571428571428571,0.08857654875113463,2566
gini,10,sqrt,50,10,50,0.6476190476190476,0.04616837959444123,2657
gini,10,sqrt,50,10,75,0.6476190476190476,0.04616837959444123,2657
gini,10,sqrt,50,10,100,0.6666666666666666,0.0656383273909058,2311
gini,10,sqrt,50,100,1,0.49523809523809526,0.04364357804719846,3969
gini,10,sqrt,50,100,5,0.680952380952381,0.061352851079643445,1729
gini,10,sqrt,50,100,10,0.6619047619047619,0.07882354932022308,2438
gini,10,sqrt,50,100,25,0.6571428571428571,0.08857654875113463,2566
gini,10,sqrt,50,100,50,0.6476190476190476,0.04616837959444123,2657
gini,10,sqrt,50,100,75,0.6476190476190476,0.04616837959444123,2657
gini,10,sqrt,50,100,100,0.6666666666666666,0.0656383273909058,2311
gini,10,sqrt,100,2,1,0.5,0.0,3297
gini,10,sqrt,100,2,5,0.5,0.0,3297
gini,10,sqrt,100,2,10,0.5,0.0,3297
gini,10,sqrt,100,2,25,0.5,0.0,3297
gini,10,sqrt,100,2,50,0.5,0.0,3297
gini,10,sqrt,100,2,75,0.5,0.0,3297
gini,10,sqrt,100,2,100,0.5,0.0,3297
gini,10,sqrt,100,5,1,0.5,0.0,3297
gini,10,sqrt,100,5,5,0.5,0.0,3297
gini,10,sqrt,100,5,10,0.5,0.0,3297
gini,10,sqrt,100,5,25,0.5,0.0,3297
gini,10,sqrt,100,5,50,0.5,0.0,3297
gini,10,sqrt,100,5,75,0.5,0.0,3297
gini,10,sqrt,100,5,100,0.5,0.0,3297
gini,10,sqrt,100,10,1,0.5,0.0,3297
gini,10,sqrt,100,10,5,0.5,0.0,3297
gini,10,sqrt,100,10,10,0.5,0.0,3297
gini,10,sqrt,100,10,25,0.5,0.0,3297
gini,10,sqrt,100,10,50,0.5,0.0,3297
gini,10,sqrt,100,10,75,0.5,0.0,3297
gini,10,sqrt,100,10,100,0.5,0.0,3297
gini,10,sqrt,100,100,1,0.5,0.0,3297
gini,10,sqrt,100,100,5,0.5,0.0,3297
gini,10,sqrt,100,100,10,0.5,0.0,3297
gini,10,sqrt,100,100,25,0.5,0.0,3297
gini,10,sqrt,100,100,50,0.5,0.0,3297
gini,10,sqrt,100,100,75,0.5,0.0,3297
gini,10,sqrt,100,100,100,0.5,0.0,3297
gini,10,log2,1,2,1,0.580952380952381,0.0761904761904762,3111
gini,10,log2,1,2,5,0.6904761904761905,0.07063046178186347,1246
gini,10,log2,1,2,10,0.6904761904761905,0.07377111135633174,1246
gini,10,log2,1,2,25,0.7047619047619047,0.09355658430661189,643
gini,10,log2,1,2,50,0.7095238095238094,0.09689042833036095,414
gini,10,log2,1,2,75,0.719047619047619,0.08164965809277255,70
gini,10,log2,1,2,100,0.7047619047619047,0.061352851079643465,643
gini,10,log2,1,5,1,0.6047619047619047,0.05553287518900286,3041
gini,10,log2,1,5,5,0.6428571428571429,0.09874495882537009,2797
gini,10,log2,1,5,10,0.6619047619047619,0.10146321786982147,2438
gini,10,log2,1,5,25,0.6952380952380952,0.0788235493202231,1065
gini,10,log2,1,5,50,0.6904761904761905,0.08247860988423225,1246
gini,10,log2,1,5,75,0.6761904761904762,0.07468755781599107,1988
gini,10,log2,1,5,100,0.7047619047619047,0.09355658430661189,643
gini,10,log2,1,10,1,0.6095238095238095,0.0649437223665993,3012
gini,10,log2,1,10,5,0.6714285714285715,0.04616837959444124,2161
gini,10,log2,1,10,10,0.6666666666666666,0.0878051853075513,2311
gini,10,log2,1,10,25,0.6761904761904762,0.09594972228385659,1988
gini,10,log2,1,10,50,0.6761904761904762,0.09712418121129116,1988
gini,10,log2,1,10,75,0.6952380952380952,0.06966066113489426,1065
gini,10,log2,1,10,100,0.6619047619047619,0.08702698515474791,2438
gini,10,log2,1,100,1,0.5095238095238095,0.03563483225498992,3185
gini,10,log2,1,100,5,0.6857142857142857,0.06966066113489425,1481
gini,10,log2,1,100,10,0.6857142857142857,0.1014632178698215,1481
gini,10,log2,1,100,25,0.7047619047619048,0.08329931278350429,555
gini,10,log2,1,100,50,0.7047619047619048,0.08329931278350429,555
gini,10,log2,1,100,75,0.7047619047619047,0.08053111678708459,643
gini,10,log2,1,100,100,0.7095238095238094,0.08302664654363187,414
gini,10,log2,2,2,1,0.6142857142857142,0.06632565846278153,3008
gini,10,log2,2,2,5,0.6761904761904761,0.12103109549656034,2159
gini,10,log2,2,2,10,0.6666666666666666,0.08908708063747478,2311
gini,10,log2,2,2,25,0.7095238095238094,0.07882354932022305,414
gini,10,log2,2,2,50,0.7,0.08192690730516787,884
gini,10,log2,2,2,75,0.7,0.06317380553057904,884
gini,10,log2,2,2,100,0.6952380952380952,0.07284313590846837,1065
gini,10,log2,2,5,1,0.6047619047619047,0.07766431633476235,3041
gini,10,log2,2,5,5,0.6476190476190476,0.11004019055515565,2657
gini,10,log2,2,5,10,0.6857142857142857,0.08438116736509216,1481
gini,10,log2,2,5,25,0.6857142857142857,0.0788235493202231,1481
gini,10,log2,2,5,50,0.6952380952380952,0.07737179432986628,1065
gini,10,log2,2,5,75,0.7047619047619047,0.0832993127835043,643
gini,10,log2,2,5,100,0.6857142857142857,0.08702698515474792,1481
gini,10,log2,2,10,1,0.6,0.06801360408136047,3089
gini,10,log2,2,10,5,0.6523809523809524,0.06998542122237648,2646
gini,10,log2,2,10,10,0.6666666666666667,0.07377111135633174,2283
gini,10,log2,2,10,25,0.6761904761904762,0.07468755781599107,1988
gini,10,log2,2,10,50,0.680952380952381,0.0832993127835043,1729
gini,10,log2,2,10,75,0.6714285714285715,0.06966066113489425,2161
gini,10,log2,2,10,100,0.6761904761904762,0.07315376902732008,1988
gini,10,log2,2,100,1,0.5095238095238095,0.03563483225498992,3185
gini,10,log2,2,100,5,0.6857142857142857,0.06966066113489425,1481
gini,10,log2,2,100,10,0.6857142857142857,0.1014632178698215,1481
gini,10,log2,2,100,25,0.7047619047619048,0.08329931278350429,555
gini,10,log2,2,100,50,0.7047619047619048,0.08329931278350429,555
gini,10,log2,2,100,75,0.7047619047619047,0.08053111678708459,643
gini,10,log2,2,100,100,0.7095238095238094,0.08302664654363187,414
gini,10,log2,5,2,1,0.6142857142857143,0.09920317455237931,2952
gini,10,log2,5,2,5,0.7,0.08329931278350426,884
gini,10,log2,5,2,10,0.6666666666666667,0.06734350297014736,2283
gini,10,log2,5,2,25,0.680952380952381,0.07911070345636263,1729
gini,10,log2,5,2,50,0.6952380952380952,0.057142857142857134,1065
gini,10,log2,5,2,75,0.7,0.07766431633476234,884
gini,10,log2,5,2,100,0.6904761904761905,0.06563832739090582,1246
gini,10,log2,5,5,1,0.6142857142857143,0.09920317455237931,2952
gini,10,log2,5,5,5,0.7,0.08329931278350426,884
gini,10,log2,5,5,10,0.6666666666666667,0.06734350297014736,2283
gini,10,log2,5,5,25,0.680952380952381,0.07911070345636263,1729
gini,10,log2,5,5,50,0.6952380952380952,0.057142857142857134,1065
gini,10,log2,5,5,75,0.7,0.07766431633476234,884
gini,10,log2,5,5,100,0.6904761904761905,0.06563832739090582,1246
gini,10,log2,5,10,1,0.6142857142857143,0.09920317455237931,2952
gini,10,log2,5,10,5,0.7,0.08329931278350426,884
gini,10,log2,5,10,10,0.6666666666666667,0.06734350297014736,2283
gini,10,log2,5,10,25,0.680952380952381,0.07911070345636263,1729
gini,10,log2,5,10,50,0.6952380952380952,0.057142857142857134,1065
gini,10,log2,5,10,75,0.7,0.07766431633476234,884
gini,10,log2,5,10,100,0.6904761904761905,0.06563832739090582,1246
gini,10,log2,5,100,1,0.5095238095238095,0.03563483225498992,3185
gini,10,log2,5,100,5,0.6857142857142857,0.06966066113489425,1481
gini,10,log2,5,100,10,0.6857142857142857,0.1014632178698215,1481
gini,10,log2,5,100,25,0.7047619047619048,0.08329931278350429,555
gini,10,log2,5,100,50,0.7047619047619048,0.08329931278350429,555
gini,10,log2,5,100,75,0.6952380952380952,0.08164965809277261,1065
gini,10,log2,5,100,100,0.7047619047619047,0.08597842897746565,643
gini,10,log2,10,2,1,0.5714285714285715,0.07377111135633176,3121
gini,10,log2,10,2,5,0.680952380952381,0.0982846068597633,1729
gini,10,log2,10,2,10,0.6904761904761905,0.08518354199999198,1246
gini,10,log2,10,2,25,0.7047619047619047,0.07911070345636263,643
gini,10,log2,10,2,50,0.7047619047619047,0.07766431633476233,643
gini,10,log2,10,2,75,0.6952380952380952,0.07882354932022308,1065
gini,10,log2,10,2,100,0.6857142857142857,0.07589227357385346,1481
gini,10,log2,10,5,1,0.5714285714285715,0.07377111135633176,3121
gini,10,log2,10,5,5,0.680952380952381,0.0982846068597633,1729
gini,10,log2,10,5,10,0.6904761904761905,0.08518354199999198,1246
gini,10,log2,10,5,25,0.7047619047619047,0.07911070345636263,643
gini,10,log2,10,5,50,0.7047619047619047,0.07766431633476233,643
gini,10,log2,10,5,75,0.6952380952380952,0.07882354932022308,1065
gini,10,log2,10,5,100,0.6857142857142857,0.07589227357385346,1481
gini,10,log2,10,10,1,0.5714285714285715,0.07377111135633176,3121
gini,10,log2,10,10,5,0.680952380952381,0.0982846068597633,1729
